WRIST_x,THUMB_CMC_x,THUMB_MCP_x,THUMB_IP_x,THUMB_TIP_x,INDEX_FINGER_MCP_x,INDEX_FINGER_PIP_x,INDEX_FINGER_DIP_x,INDEX_FINGER_TIP_x,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_TIP_x,RING_FINGER_MCP_x,RING_FINGER_PIP_x,RING_FINGER_DIP_x,RING_FINGER_TIP_x,PINKY_MCP_x,PINKY_PIP_x,PINKY_DIP_x,PINKY_TIP_x,WRIST_y,THUMB_CMC_y,THUMB_MCP_y,THUMB_IP_y,THUMB_TIP_y,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_y,RING_FINGER_PIP_y,RING_FINGER_DIP_y,RING_FINGER_TIP_y,PINKY_MCP_y,PINKY_PIP_y,PINKY_DIP_y,PINKY_TIP_y,class
0.5840098261833191,0.5368718504905701,0.5062162280082703,0.5281309485435486,0.5781810283660889,0.5525485277175903,0.5647763609886169,0.5760217905044556,0.5886118412017822,0.5929532051086426,0.576324462890625,0.5523391962051392,0.5488589406013489,0.6250662207603455,0.602791965007782,0.5755094885826111,0.571297287940979,0.6513383984565735,0.6238436698913574,0.5992777347564697,0.59637051820755,0.8407465219497681,0.7980151176452637,0.7213296890258789,0.6779311895370483,0.6599704623222351,0.5779955387115479,0.46192657947540283,0.3945235013961792,0.33770817518234253,0.5917142033576965,0.5777022242546082,0.6550111770629883,0.6941165328025818,0.621597945690155,0.6363325119018555,0.702974796295166,0.7219644784927368,0.662996768951416,0.6909958720207214,0.7357134222984314,0.7446509599685669,1
0.5870748162269592,0.5374995470046997,0.506517231464386,0.5351701974868774,0.5854164361953735,0.5520097613334656,0.5640324354171753,0.5758107900619507,0.5877788066864014,0.5946625471115112,0.5770261883735657,0.5575449466705322,0.5553998947143555,0.6282356977462769,0.6002338528633118,0.5758399367332458,0.5725085735321045,0.6548588275909424,0.6223999261856079,0.5992010831832886,0.5965487957000732,0.8342503905296326,0.7942931056022644,0.7157965898513794,0.6708939075469971,0.6509801745414734,0.5750216841697693,0.46235397458076477,0.39492470026016235,0.33839669823646545,0.5868903398513794,0.5754120349884033,0.649691104888916,0.687626838684082,0.615179181098938,0.642199695110321,0.7066211700439453,0.7231166958808899,0.6546082496643066,0.6918104290962219,0.7367550730705261,0.7440082430839539,1
0.584450364112854,0.5389087796211243,0.507892370223999,0.5363256335258484,0.5883200764656067,0.5504302978515625,0.5628766417503357,0.5761224627494812,0.5904000997543335,0.5941844582557678,0.5764229893684387,0.5592331290245056,0.5606989860534668,0.6287731528282166,0.5996874570846558,0.5765533447265625,0.5763676762580872,0.6557811498641968,0.6187605261802673,0.5979675054550171,0.5998368859291077,0.8352575898170471,0.796630859375,0.7157461643218994,0.6694702506065369,0.6532076597213745,0.5783544182777405,0.4653792679309845,0.3986390233039856,0.34170588850975037,0.5880441069602966,0.5701500177383423,0.6462648510932922,0.683570921421051,0.6156330108642578,0.6384471654891968,0.706596851348877,0.7219679355621338,0.6554562449455261,0.695809006690979,0.7425854802131653,0.747449517250061,1
0.5076865553855896,0.4565342366695404,0.40899568796157837,0.404169499874115,0.4396480917930603,0.43766677379608154,0.42737048864364624,0.4200686514377594,0.4148264527320862,0.48342761397361755,0.4418447017669678,0.4264128506183624,0.4282994270324707,0.5214009881019592,0.46832361817359924,0.45802146196365356,0.465461403131485,0.5515515208244324,0.5032511353492737,0.49564021825790405,0.5068219304084778,0.7858354449272156,0.7589712738990784,0.6989321708679199,0.6539216637611389,0.6252610683441162,0.5335875749588013,0.4206099510192871,0.35054177045822144,0.2919277846813202,0.5322814583778381,0.5265347957611084,0.5926188826560974,0.6237460374832153,0.5552625060081482,0.6026599407196045,0.6669867634773254,0.6791362762451172,0.5936988592147827,0.6447539925575256,0.6894996166229248,0.6903082132339478,1
0.6161247491836548,0.5701438188552856,0.5418751835823059,0.5735282897949219,0.6262164115905762,0.5808804631233215,0.5913257002830505,0.603823184967041,0.6134212017059326,0.6190813779830933,0.6054175496101379,0.5943637490272522,0.5926990509033203,0.6526927351951599,0.6387094259262085,0.6194592714309692,0.6124770641326904,0.6826001405715942,0.6689192056655884,0.6453980207443237,0.6347683668136597,0.6906436085700989,0.6343960762023926,0.5474969148635864,0.48745229840278625,0.4667191207408905,0.42550110816955566,0.3058965802192688,0.23434634506702423,0.17502665519714355,0.44254830479621887,0.3882543444633484,0.4588528573513031,0.5099033117294312,0.4715956747531891,0.4499936103820801,0.5192440152168274,0.5578629374504089,0.5126001834869385,0.4942139685153961,0.5433683395385742,0.5734553337097168,1
0.6305407285690308,0.592212438583374,0.569542646408081,0.6024008989334106,0.6535210013389587,0.6177975535392761,0.6286042928695679,0.6400713324546814,0.653891921043396,0.6625238656997681,0.6560094952583313,0.629265308380127,0.618394672870636,0.6985440254211426,0.6810659766197205,0.6507740616798401,0.64191073179245,0.7286241054534912,0.706250786781311,0.6787115931510925,0.6721560955047607,0.8567644953727722,0.8087884783744812,0.7240592837333679,0.6752616167068481,0.6691862344741821,0.6086739301681519,0.5116656422615051,0.451681524515152,0.3996197283267975,0.6205150485038757,0.5706608295440674,0.6325803399085999,0.6743918061256409,0.6504467725753784,0.6387959718704224,0.6996057033538818,0.7288829684257507,0.6938835978507996,0.6988568902015686,0.7385678291320801,0.7564274072647095,1
0.6617511510848999,0.611891508102417,0.5889266729354858,0.5893076658248901,0.6112415790557861,0.68328857421875,0.7032724618911743,0.7154010534286499,0.7288942933082581,0.7143717408180237,0.6496398448944092,0.6138148903846741,0.6097341775894165,0.7291457056999207,0.6526339650154114,0.6272230744361877,0.628516435623169,0.732733964920044,0.6658455729484558,0.6393351554870605,0.6350712776184082,0.875097393989563,0.7771894335746765,0.6860865354537964,0.632514476776123,0.6479455232620239,0.5811412930488586,0.48188355565071106,0.4140360653400421,0.35882121324539185,0.6036309003829956,0.5734736323356628,0.6276780366897583,0.6714708805084229,0.6443201899528503,0.637111485004425,0.6840963363647461,0.7174906134605408,0.6953661441802979,0.6959508657455444,0.7248209714889526,0.7482850551605225,1
0.6720894575119019,0.5954251885414124,0.5530771613121033,0.5214377641677856,0.492269366979599,0.6508931517601013,0.6311787962913513,0.6232618689537048,0.620733380317688,0.676640510559082,0.5740458965301514,0.5573819279670715,0.5775389671325684,0.6846963763237,0.5796712636947632,0.5723331570625305,0.5957450866699219,0.6828349232673645,0.5990310311317444,0.5888833999633789,0.6058496832847595,0.8558729290962219,0.7651517391204834,0.6834542751312256,0.6364756226539612,0.613182544708252,0.5466797947883606,0.44766488671302795,0.37724804878234863,0.3161596953868866,0.5665357708930969,0.5576149821281433,0.6205970644950867,0.6480323076248169,0.6110196709632874,0.6179191470146179,0.6731787919998169,0.6919858455657959,0.6654469966888428,0.6772216558456421,0.7175442576408386,0.7365584373474121,1
0.6664155721664429,0.590778112411499,0.5459281802177429,0.5086559057235718,0.4713330864906311,0.6502609848976135,0.6337195038795471,0.625375509262085,0.6224587559700012,0.6776420474052429,0.5791492462158203,0.558409571647644,0.5766295194625854,0.6866143345832825,0.5836012363433838,0.5716156959533691,0.5940974354743958,0.6850911378860474,0.6011624336242676,0.5879865288734436,0.6048552393913269,0.8503248691558838,0.7599297165870667,0.6709910035133362,0.6189597249031067,0.5910294055938721,0.5430536270141602,0.4459214508533478,0.37662065029144287,0.3181953728199005,0.5628507137298584,0.5526010394096375,0.6154095530509949,0.6443541646003723,0.6072966456413269,0.608930766582489,0.6654711961746216,0.6863870024681091,0.662304699420929,0.668651819229126,0.7102454900741577,0.7321170568466187,1
0.6712449789047241,0.5962229371070862,0.5521889328956604,0.5207213163375854,0.49475985765457153,0.65105801820755,0.6296041011810303,0.6208324432373047,0.6184238195419312,0.6762667894363403,0.5792917013168335,0.5606794953346252,0.5800967216491699,0.6844518184661865,0.5842990279197693,0.57176274061203,0.5930909514427185,0.6836426854133606,0.6022176146507263,0.586905300617218,0.6009499430656433,0.8584271669387817,0.7701793313026428,0.6827955842018127,0.6286895871162415,0.5942193269729614,0.5446115136146545,0.4493834376335144,0.3789479732513428,0.3185373842716217,0.5606193542480469,0.5495092272758484,0.6103115677833557,0.6391685009002686,0.6029821038246155,0.609373927116394,0.6639614701271057,0.6837219595909119,0.6574913859367371,0.6695250868797302,0.7100882530212402,0.7301263809204102,1
0.6679200530052185,0.5915201306343079,0.5485166311264038,0.5170149803161621,0.4902256429195404,0.6442131996154785,0.6254417896270752,0.6166825294494629,0.6145579218864441,0.6730829477310181,0.5810644626617432,0.55776447057724,0.5724765658378601,0.6849528551101685,0.5876368880271912,0.5712668895721436,0.5887314081192017,0.6856833696365356,0.6032077074050903,0.584717333316803,0.5953090786933899,0.8572800159454346,0.7698201537132263,0.6859107613563538,0.6389939785003662,0.6137173771858215,0.5435136556625366,0.4472876787185669,0.3771726191043854,0.3185899555683136,0.559928834438324,0.5496399402618408,0.6091821193695068,0.6407515406608582,0.6045551300048828,0.6074294447898865,0.6594704985618591,0.6826171875,0.6629246473312378,0.6745395660400391,0.7108614444732666,0.7314764261245728,1
0.7739917635917664,0.7658460140228271,0.7799127101898193,0.8325324654579163,0.8800106048583984,0.7320299744606018,0.7317566275596619,0.7343510985374451,0.7404607534408569,0.778999388217926,0.8274409770965576,0.828498125076294,0.811923086643219,0.8162198662757874,0.8576796650886536,0.8496257662773132,0.8248003125190735,0.8424267768859863,0.8804763555526733,0.875582218170166,0.8484237194061279,0.846788763999939,0.7988964915275574,0.7258826494216919,0.6717398166656494,0.6334739923477173,0.5870113968849182,0.4712124168872833,0.39726999402046204,0.33246853947639465,0.592388391494751,0.5399515628814697,0.6132001876831055,0.653145432472229,0.610156238079071,0.5718532204627991,0.6435486078262329,0.6692422032356262,0.6421558856964111,0.6055052280426025,0.6506619453430176,0.6806010603904724,1
0.6254384517669678,0.5564963817596436,0.5284444093704224,0.5243163704872131,0.5368789434432983,0.6316145658493042,0.6202094554901123,0.6133925318717957,0.6155613660812378,0.6552219390869141,0.5735210180282593,0.545650839805603,0.5590069890022278,0.6559311747550964,0.5631242394447327,0.5475735664367676,0.5686920881271362,0.639184832572937,0.5575919151306152,0.5428834557533264,0.5568756461143494,0.8898009061813354,0.8063653707504272,0.728955864906311,0.677832305431366,0.6943339109420776,0.6109665632247925,0.5087512731552124,0.43684595823287964,0.37815436720848083,0.6343689560890198,0.5812457203865051,0.6402516961097717,0.6777369976043701,0.6730799674987793,0.6605395674705505,0.7051505446434021,0.7285394668579102,0.7156872153282166,0.7220045328140259,0.7547656297683716,0.7744183540344238,1
0.6090726256370544,0.6353762149810791,0.6141403913497925,0.5788664817810059,0.5414487719535828,0.6029905080795288,0.5830311179161072,0.574175238609314,0.562952995300293,0.5585734248161316,0.5260146260261536,0.538248598575592,0.5505793690681458,0.5235073566436768,0.5030688643455505,0.5182061791419983,0.5285307168960571,0.4972059726715088,0.48596659302711487,0.5023648142814636,0.5136619806289673,0.8447985649108887,0.7456892728805542,0.6608760952949524,0.6170177459716797,0.607928991317749,0.6090421676635742,0.48208290338516235,0.41108715534210205,0.358396977186203,0.6287684440612793,0.5334073305130005,0.5563904047012329,0.5859865546226501,0.6607229709625244,0.5949432253837585,0.6151131987571716,0.6423652768135071,0.6939300298690796,0.6365952491760254,0.6515496969223022,0.6766768097877502,1
0.622006893157959,0.6010470986366272,0.5722160935401917,0.5268768668174744,0.4872053265571594,0.6196764707565308,0.5787863731384277,0.5621629357337952,0.5545536279678345,0.6156384348869324,0.5200304388999939,0.5110558867454529,0.5306156277656555,0.5996224880218506,0.5084688663482666,0.5114426016807556,0.5359768271446228,0.5795180797576904,0.515085756778717,0.5209258794784546,0.5421159863471985,0.7900789976119995,0.7091975212097168,0.6355741620063782,0.6024383306503296,0.6027436256408691,0.5427084565162659,0.45350006222724915,0.39104408025741577,0.3393164277076721,0.5695552825927734,0.5295839905738831,0.5738415718078613,0.5989051461219788,0.6101630926132202,0.5921082496643066,0.6316508054733276,0.6430132389068604,0.6529253125190735,0.6540283560752869,0.6845636963844299,0.6934502124786377,1
0.6926487684249878,0.6449815630912781,0.6293662786483765,0.681836724281311,0.737132728099823,0.658628523349762,0.6600853800773621,0.6695966124534607,0.6787031292915344,0.7086682915687561,0.725854754447937,0.7121192216873169,0.6989826560020447,0.748563826084137,0.7645457983016968,0.7436741590499878,0.7271169424057007,0.7820065021514893,0.7875871658325195,0.7649499773979187,0.7474629282951355,0.7956552505493164,0.7379753589630127,0.6522448658943176,0.6108004450798035,0.5911445617675781,0.5124938488006592,0.37381839752197266,0.29070934653282166,0.21833059191703796,0.5243113040924072,0.47138023376464844,0.5579010248184204,0.6102880835533142,0.5536599159240723,0.515017569065094,0.5886747241020203,0.6260346174240112,0.5943412780761719,0.5747378468513489,0.6193267703056335,0.6428983807563782,1
0.6114811301231384,0.6017802953720093,0.615973174571991,0.6790637373924255,0.7397671937942505,0.7104704976081848,0.797448992729187,0.8551337718963623,0.9060307741165161,0.73900306224823,0.7805452942848206,0.7239158153533936,0.6858289837837219,0.7583154439926147,0.8046875596046448,0.7462171912193298,0.7033292651176453,0.7582868337631226,0.7971155047416687,0.7537347078323364,0.7167685627937317,0.8503814935684204,0.7555116415023804,0.683118462562561,0.682033121585846,0.700985848903656,0.5757559537887573,0.47285234928131104,0.4272947609424591,0.3854683041572571,0.6381271481513977,0.6078091859817505,0.6800609230995178,0.7172538042068481,0.6991584897041321,0.6800532937049866,0.7342551350593567,0.7558209896087646,0.7640289664268494,0.7592508792877197,0.7812219858169556,0.7885982394218445,1
0.5907106399536133,0.507957935333252,0.4399433732032776,0.3992297649383545,0.41117480397224426,0.3697579503059387,0.32569947838783264,0.37055090069770813,0.39831817150115967,0.3961576223373413,0.3515714704990387,0.40554866194725037,0.430820494890213,0.435112863779068,0.39274606108665466,0.44255322217941284,0.4667429029941559,0.47997620701789856,0.4514917731285095,0.4767568111419678,0.491857647895813,0.6329092979431152,0.6718654632568359,0.697050929069519,0.6959130764007568,0.6408595442771912,0.5085505843162537,0.5762064456939697,0.629934549331665,0.6402923464775085,0.46582290530204773,0.5611678957939148,0.6255216002464294,0.6247130036354065,0.4434395730495453,0.5450444221496582,0.6091520190238953,0.6103144884109497,0.44266045093536377,0.5298734903335571,0.5810105204582214,0.5826296210289001,1
0.6419622898101807,0.5742982625961304,0.5130481123924255,0.47870343923568726,0.5041642785072327,0.48211097717285156,0.422707736492157,0.37514036893844604,0.3398120403289795,0.529502809047699,0.4770624041557312,0.4938819110393524,0.5171656012535095,0.5789255499839783,0.5276386737823486,0.5392943620681763,0.5560227632522583,0.6262248158454895,0.5845348834991455,0.5841178297996521,0.5936553478240967,0.761165201663971,0.7597727179527283,0.7491204142570496,0.7330866456031799,0.6950165033340454,0.5520563125610352,0.4863470196723938,0.44209253787994385,0.409792959690094,0.5249316692352295,0.5692009329795837,0.6611023545265198,0.6884556412696838,0.5298768281936646,0.5922719836235046,0.6724340319633484,0.6933284401893616,0.5568667650222778,0.6126453876495361,0.670809805393219,0.6869247555732727,1
0.6284720301628113,0.5625322461128235,0.5022479891777039,0.4676207900047302,0.4943329691886902,0.47604137659072876,0.41617703437805176,0.3705388307571411,0.33519434928894043,0.52363520860672,0.4730038344860077,0.48745861649513245,0.5098499655723572,0.5723643898963928,0.5202885866165161,0.5303130745887756,0.5465810298919678,0.6187005043029785,0.5758147835731506,0.5722506046295166,0.5793278217315674,0.7556289434432983,0.7512363791465759,0.740215539932251,0.7219324111938477,0.6830452680587769,0.5440762042999268,0.47378087043762207,0.42985910177230835,0.39696523547172546,0.5175795555114746,0.5602695941925049,0.6491121649742126,0.6835343241691589,0.5235010981559753,0.5802393555641174,0.6604976654052734,0.6901863813400269,0.5503045916557312,0.6022714376449585,0.6600066423416138,0.6821577548980713,1
0.6242879629135132,0.5608401298522949,0.5016112327575684,0.4684264361858368,0.4862174391746521,0.46920692920684814,0.40868324041366577,0.3624736964702606,0.3263135552406311,0.5173050165176392,0.4654003977775574,0.4819454252719879,0.5049364566802979,0.5663332939147949,0.5124121904373169,0.5266153216362,0.5446733236312866,0.6130265593528748,0.5689482688903809,0.5695748925209045,0.5786176919937134,0.7629006505012512,0.7638224363327026,0.7545211315155029,0.7381461262702942,0.6936372518539429,0.5555030107498169,0.485693097114563,0.44022905826568604,0.4044974446296692,0.5271670818328857,0.5694177150726318,0.6618016958236694,0.6969201564788818,0.5308307409286499,0.5857142806053162,0.6707167625427246,0.702484667301178,0.5554302334785461,0.6061185002326965,0.6677393317222595,0.6911615133285522,1
0.6174075603485107,0.626662015914917,0.5993437170982361,0.5629985928535461,0.5242923498153687,0.5922168493270874,0.5453116297721863,0.5199717879295349,0.49854210019111633,0.5542922616004944,0.5085070133209229,0.5237492918968201,0.5437255501747131,0.5209544897079468,0.48158133029937744,0.49530258774757385,0.5105059146881104,0.4949689209461212,0.4738922715187073,0.4899234175682068,0.5023205876350403,0.7302087545394897,0.636483907699585,0.563514232635498,0.5329435467720032,0.5364409685134888,0.5290755033493042,0.4159811735153198,0.3528968393802643,0.30474647879600525,0.559600830078125,0.47363948822021484,0.4955430328845978,0.521471381187439,0.5971301794052124,0.5106627345085144,0.5260345339775085,0.5506537556648254,0.6340311765670776,0.5687074065208435,0.5752443671226501,0.5933562517166138,1
0.663180947303772,0.60953289270401,0.5894729495048523,0.5810381174087524,0.5691890120506287,0.6582520008087158,0.6359167098999023,0.625937283039093,0.6185710430145264,0.6724658608436584,0.5742062926292419,0.5580728054046631,0.5760902166366577,0.6687721014022827,0.572074830532074,0.5662007331848145,0.5897343754768372,0.6565136909484863,0.5855215191841125,0.5804531574249268,0.5987145900726318,0.7711835503578186,0.6908085346221924,0.6129952073097229,0.5658800005912781,0.5316488146781921,0.5189452767372131,0.42489737272262573,0.35909539461135864,0.302922785282135,0.5465863943099976,0.5039063692092896,0.5585521459579468,0.5863871574401855,0.588392436504364,0.5547780394554138,0.6005859375,0.6204697489738464,0.6343498826026917,0.6082833409309387,0.6412917375564575,0.6608176231384277,1
0.6317133903503418,0.5736713409423828,0.5364194512367249,0.5337406992912292,0.5681992173194885,0.5622437596321106,0.555516242980957,0.5537284016609192,0.5553427338600159,0.5991122126579285,0.5859924554824829,0.5792763829231262,0.5794726610183716,0.6372089385986328,0.6269323229789734,0.6136021018028259,0.6105066537857056,0.6719019412994385,0.6673824787139893,0.6460803151130676,0.6394234299659729,0.7657493948936462,0.7260011434555054,0.6714608073234558,0.6167668104171753,0.5774707198143005,0.5256771445274353,0.41099196672439575,0.34206995368003845,0.2838570773601532,0.5374380946159363,0.4636862874031067,0.5453928112983704,0.594164252281189,0.556778073310852,0.49099940061569214,0.5626207590103149,0.6099041104316711,0.5894792079925537,0.5377507209777832,0.5825276374816895,0.6173341870307922,1
